anchor_id,anchor,candidate,relation_type,source
8231,The blond woman in the jean jacket clenched her fists as she walked away.,The blond woman in the jean jacket clenched her fists as she rode away.,antonym,wordnet_mlm
8231,The blond woman in the jean jacket clenched her fists as she walked away.,A woman is wearing a jean jacket.,entailment,snli_gold
8231,The blond woman in the jean jacket clenched her fists as she walked away.,The woman is young.,neutral,snli_gold
8231,The blond woman in the jean jacket clenched her fists as she walked away.,The woman has black hair.,contradiction,snli_gold
8231,The blond woman in the jean jacket clenched her fists as she walked away.,woman away as clenched jean she jacket the her fists in blond the walked,jumbled,shuffle
8231,The blond woman in the jean jacket clenched her fists as she walked away.,Every little helps as Tesco continues to roll over rivals TESCO puts in another crackerjack trading performance,distinction,fancyzhx/ag_news
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man walks with two donkeys and one of them is carrying a lot of weight.,paraphrase,humarin_t5
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man is walking with two donkeys and one donkey is transporting a heavy load.,synonym,wordnet_mlm
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man is walking with two donkeys and one donkey is carrying a light load.,antonym,wordnet_mlm
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man with donkeys.,entailment,snli_gold
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man is walking down a dirt road.,neutral,snli_gold
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man is riding on a cart pulled by donkeys.,contradiction,snli_gold
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,donkey one man load a carrying a heavy is and is with two walking donkeys,jumbled,shuffle
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,"Bribery Considered, Halliburton Notes Suggest An internal Halliburton Co",distinction,fancyzhx/ag_news
8232,A man is walking with two donkeys and one donkey is carrying a heavy load.,A man is not walking with two donkeys and one donkey is carrying a heavy load.,negation,negation_rule
8233,A man sits at a table next to a spotted wall.,A man is seated at a table in front of the spotted wall.,paraphrase,humarin_t5
8233,A man sits at a table next to a spotted wall.,A man sits at a table adjacent to a spotted wall.,synonym,wordnet_mlm
8233,A man sits at a table next to a spotted wall.,A man stands at a table next to a spotted wall.,antonym,wordnet_mlm
8233,A man sits at a table next to a spotted wall.,A man is sitting at a table.,entailment,snli_gold
8233,A man sits at a table next to a spotted wall.,A man is sitting at a table in a restaurant.,neutral,snli_gold
8233,A man sits at a table next to a spotted wall.,A man is standing outside a restaurant smoking.,contradiction,snli_gold
8233,A man sits at a table next to a spotted wall.,next spotted a a to table man sits a wall at,jumbled,shuffle
8233,A man sits at a table next to a spotted wall.,World's remotest islet back on the map &lt;strong&gt;Cash'n'Carrion&lt;/strong&gt; Designer cartography from The Rockall Times,distinction,fancyzhx/ag_news
8234,An Asian woman pinning her hair back.,A woman of Asian descent slicing down her hair.,paraphrase,humarin_t5
8234,An Asian woman pinning her hair back.,An Asian woman pinning her hair backwards.,synonym,wordnet_mlm
8234,An Asian woman pinning her hair back.,An Asian woman pinning her hair forward.,antonym,wordnet_mlm
8234,An Asian woman pinning her hair back.,A women touching her hair.,entailment,snli_gold
8234,An Asian woman pinning her hair back.,A women styling her hair.,neutral,snli_gold
8234,An Asian woman pinning her hair back.,A women taking her hair down.,contradiction,snli_gold
8234,An Asian woman pinning her hair back.,woman back asian pinning her an hair,jumbled,shuffle
8234,An Asian woman pinning her hair back.,Yukos Files for Bankruptcy in U,distinction,fancyzhx/ag_news
8235,A woman in a black shirt looks at her camera.,A woman wearing a black shirt looks at her camera.,paraphrase,humarin_t5
8235,A woman in a black shirt looks at her camera.,A woman in a black shirt searches at her camera.,synonym,wordnet_mlm
8235,A woman in a black shirt looks at her camera.,A woman in a white shirt looks at her camera.,antonym,wordnet_mlm
8235,A woman in a black shirt looks at her camera.,The woman is in a black shirt.,entailment,snli_gold
8235,A woman in a black shirt looks at her camera.,A model poses for a photograph.,neutral,snli_gold
8235,A woman in a black shirt looks at her camera.,A man is writing something in a notebook.,contradiction,snli_gold
8235,A woman in a black shirt looks at her camera.,a black her shirt camera in at a looks woman,jumbled,shuffle
8235,A woman in a black shirt looks at her camera.,"Wi-Fi Successor Called High-Speed Hype, for Now  SAN FRANCISCO (Reuters) - At virtually every turn, Intel  Corp",distinction,fancyzhx/ag_news
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.","A yellow taxi cab with a sign that says ""MAMA MIA!"", and an unidentified male passenger in the back.",paraphrase,humarin_t5
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.","A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy riding in the back.",synonym,wordnet_mlm
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.","A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy standing in the back.",antonym,wordnet_mlm
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.",A man sits in the back of a taxi cab with a MAMA MIA sign on it,entailment,snli_gold
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.",A taxi endorses a hit play,neutral,snli_gold
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.",A taxi drives peopel to see the musical cats!,contradiction,snli_gold
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.",in a with a reading taxi guy a yellow the and sign on it back mia mama cab sitting,jumbled,shuffle
8237,"A yellow taxi cab with a sign reading ""MAMA MIA!"" on it, and a guy sitting in the back.",US Supreme Court Refuses To Hear Appeal Of Do Not Call Registry &lt;b&gt;,distinction,fancyzhx/ag_news
8238,A little girl and her older sister are riding a horse in a carnival carousel.,A carnival carousel is where a little girl and her older sister ride horses.,paraphrase,humarin_t5
8238,A little girl and her older sister are riding a horse in a carnival carousel.,A small girl and her older sister are riding a horse in a carnival carousel.,synonym,wordnet_mlm
8238,A little girl and her older sister are riding a horse in a carnival carousel.,A little girl and her young sister are riding a horse in a carnival carousel.,antonym,wordnet_mlm
8238,A little girl and her older sister are riding a horse in a carnival carousel.,The girls are on a carnival ride.,entailment,snli_gold
8238,A little girl and her older sister are riding a horse in a carnival carousel.,They are at the carnival.,neutral,snli_gold
8238,A little girl and her older sister are riding a horse in a carnival carousel.,They are very old men.,contradiction,snli_gold
8238,A little girl and her older sister are riding a horse in a carnival carousel.,little in and a sister her are carnival riding horse older carousel a girl a,jumbled,shuffle
8238,A little girl and her older sister are riding a horse in a carnival carousel.,Payless Posts Profit on Cost Control  NEW YORK (Reuters) - Retailer Payless ShoeSource Inc,distinction,fancyzhx/ag_news
